14:12:20 09:30:25 1.0
14:12:20 09:30:30 1.0
14:12:20 09:30:36 1.0
14:12:20 09:30:41 1.0
14:12:20 09:30:47 1.00000273188
14:12:20 09:30:52 1.00001584492
14:12:20 09:30:58 1.00003387534
14:12:20 09:31:03 1.0000185768
14:12:20 09:31:09 1.00001202028
14:12:20 09:31:18 1.00002048018
14:12:20 09:31:24 1.00000764927
14:12:20 09:31:30 1.00000205338
14:12:20 09:31:35 0.999982948086
14:12:20 09:31:41 0.999999057251
14:12:20 09:31:46 1.00000111063
14:12:20 09:31:52 1.00000342826
14:12:20 09:31:57 1.00000970265
14:12:20 09:32:10 0.99999770025
14:12:20 09:32:17 0.999989504604
14:12:20 09:32:22 1.00000493527
14:12:20 09:32:28 1.00002185506
14:12:20 09:32:33 1.0000185768
14:12:20 09:32:39 1.00001761617
14:12:20 09:32:45 1.00000559589
14:12:20 09:32:50 1.00000736714
14:12:20 09:32:56 1.00000682077
14:12:20 09:33:04 0.999996589617
14:12:20 09:33:10 0.999988261847
14:12:20 09:33:15 0.999984172963
14:12:20 09:33:21 0.999977738523
14:12:20 09:33:26 0.999973781764
14:12:20 09:33:32 0.99997432814
14:12:20 09:33:38 0.999969410752
14:12:20 09:33:43 0.999960404481
14:12:20 09:33:49 0.999965586117
14:12:20 09:33:54 0.999967225247
14:12:20 09:34:00 0.999969410752
14:12:20 09:34:06 0.999995745698
14:12:20 09:34:11 1.00002003263
14:12:20 09:34:17 1.00000921903
14:12:20 09:34:22 1.00001153666
14:12:20 09:34:28 1.00002449969
14:12:20 09:34:33 1.0000319889
14:12:20 09:34:39 1.00003620991
14:12:20 09:34:44 1.00002761789
14:12:20 09:34:50 1.00003144253
14:12:20 09:34:55 1.00001793312
14:12:20 09:35:01 1.0000113766
14:12:20 09:35:06 1.00001504276
14:12:20 09:35:12 1.00001572126
14:12:20 09:35:17 1.00003714419
14:12:20 09:35:23 1.00003183043
14:12:20 09:35:28 0.999994503628
14:12:20 09:35:34 0.999998292183
14:12:20 09:35:39 0.999993921172
14:12:20 09:35:45 1.00000988033
14:12:20 09:35:50 1.00003282031
14:12:20 09:35:56 1.00004687609
14:12:20 09:36:01 1.00004514471
14:12:20 09:36:07 1.00003969883
14:12:20 09:36:13 1.00003600632
14:12:20 09:36:18 1.00004623746
14:12:20 09:36:24 1.00005666853
14:12:20 09:36:29 1.00005747916
14:12:20 09:36:35 1.00005995684
14:12:20 09:36:40 1.00006091747
14:12:20 09:36:46 1.00005458254
14:12:20 09:36:51 1.00006168544
14:12:20 09:36:57 1.00006905258
14:12:20 09:37:03 1.00006046056
14:12:20 09:37:08 1.00006181756
14:12:20 09:37:14 1.00008032031
14:12:20 09:37:19 1.00008982057
14:12:20 09:37:25 1.00010221934
14:12:20 09:37:30 1.0001046691
14:12:20 09:37:36 1.00016666637
14:12:20 09:37:41 1.00017239438
14:12:20 09:37:47 1.00013597293
14:12:20 09:37:53 1.00013074516
14:12:20 09:37:58 1.00011928914
14:12:20 09:38:05 1.00013491625
14:12:20 09:38:10 1.00013327712
14:12:20 09:38:16 1.00012700273
14:12:20 09:38:21 1.00012136072
14:12:20 09:38:27 1.00012531748
14:12:20 09:38:32 1.00012194507
14:12:20 09:38:38 1.00012399845
14:12:20 09:38:43 1.00012113445
14:12:20 09:38:49 1.00013056502
14:12:20 09:38:54 1.00013751791
14:12:20 09:38:59 1.00014433867
14:12:20 09:39:05 1.00012919014
14:12:20 09:39:11 1.00013233627
14:12:20 09:39:16 1.00011107529
14:12:20 09:39:22 1.00010493303
14:12:20 09:39:27 1.00011380717
14:12:20 09:39:33 1.00011181142
14:12:20 09:39:38 1.00011272256
14:12:20 09:39:44 1.00009405866
14:12:20 09:39:49 1.00009908062
14:12:20 09:39:55 1.00008984759
14:12:20 09:40:01 1.0000942955
14:12:20 09:40:07 1.00008973822
14:12:20 09:40:12 1.00009330421
14:12:20 09:40:18 1.00008968286
14:12:20 09:40:23 1.00005993023
14:12:20 09:40:29 1.00006418526
14:12:20 09:40:34 1.00007812523
14:12:20 09:40:40 1.00009316451
14:12:20 09:40:45 1.0000852015
14:12:20 09:40:51 1.00008538935
14:12:20 09:40:56 1.00007396986
14:12:20 09:41:02 1.00007188975
14:12:20 09:41:07 1.00007235928
14:12:20 09:41:15 1.00007373035
14:12:20 09:41:21 1.00007113104
14:12:20 09:41:27 1.00008809757
14:12:20 09:41:33 1.00010277692
14:12:20 09:41:38 1.0000899972
14:12:20 09:41:44 1.00008553755
14:12:20 09:41:50 1.00007819054
14:12:20 09:41:55 1.00008436215
14:12:20 09:42:01 1.00008722029
14:12:20 09:42:10 1.00009157307
14:12:20 09:42:16 1.00008063485
